GB/T 2589-2020,综合能耗计算通则,国家市场监督管理总局.,2021-04-01,现行
GB 25956-2010,打印机、传真机能效限定值及能效等级,国家质量监督检验检疫.,2011-07-01,作废
GB 25957-2010,数字电视接收器（机顶盒）能效限定值及能效等级,国家质量监督检验检疫.,2011-07-01,作废
GB 25958-2010,小功率电动机能效限定值及能效等级,国家质量监督检验检疫.,2011-07-01,作废
GB/T 25959-2010,照明节电装置及应用技术条件,国家质量监督检验检疫.,2011-05-01,现行
GB/T 25965-2010,材料法向发射比与全玻璃真空太阳集热管半球发射比试验方法,国家质量监督检验检疫.,2011-05-01,现行
GB/T 25968-2010,分光光度计测量材料的太阳透射比和太阳吸收比试验方法,国家质量监督检验检疫.,2011-04-01,现行
GB/T 25969-2010,家用太阳能热水系统主要部件选材通用技术条件,国家质量监督检验检疫.,2011-05-01,现行
GB 26756-2011,铝及铝合金热挤压棒材单位产品能源消耗限额,国家质量监督检验检疫.,2011-11-01,现行
GB/T 26757-2011,节能自愿协议技术通则,国家质量监督检验检疫.,2011-11-01,现行
GB/T 26759-2011,中央空调水系统节能控制装置技术规范,国家质量监督检验检疫.,2011-11-01,现行
GB 26920.1-2011,商用制冷器具能效限定值及能效等级 第1部分：远置冷凝机组冷藏陈列柜,国家质量监督检验检疫.,2012-05-01,现行
GB 26920.2-2015,商用制冷器具能效限定值和能效等级 第2部分：自携冷凝机组商用冷柜,国家质量监督检验检疫.,2017-01-01,现行
GB 26920.3-2019,商用制冷器具能效限定值和能效等级 第3部分：制冷自动售货机,国家市场监督管理总局.,2021-01-01,现行
GB/T 26921-2011,电机系统（风机、泵、空气压缩机）优化设计指南,国家质量监督检验检疫.,2012-03-01,现行
GB/T 26922-2011,服务业节水型单位评价导则,国家质量监督检验检疫.,2012-03-01,现行
GB/T 26928-2011,节水型社区评价导则,国家质量监督检验检疫.,2012-03-01,现行
GB/T 26975-2011,全玻璃热管真空太阳集热管,国家质量监督检验检疫.,2012-08-01,现行
GB/T 27883-2011,容积式空气压缩机系统经济运行,国家质量监督检验检疫.,2012-06-01,现行
GB 28381-2012,离心鼓风机能效限定值及节能评价值,国家质量监督检验检疫.,2012-09-01,现行
GB 28736-2012,电弧焊机能效限定值及能效等级,国家质量监督检验检疫.,2013-06-01,作废
GB 28736-2019,电焊机能效限定值及能效等级,国家市场监督管理总局.,2020-07-01,现行
GB/T 28749-2012,企业能量平衡网络图绘制方法,国家质量监督检验检疫.,2013-01-01,现行
GB/T 28750-2012,节能量测量和验证技术通则,国家质量监督检验检疫.,2013-01-01,现行
GB/T 28751-2012,企业能量平衡表编制方法,国家质量监督检验检疫.,2013-01-01,现行
GB/T 29117-2012,节约型学校评价导则,国家质量监督检验检疫.,2013-06-01,现行
GB/T 29118-2012,节约型机关评价导则,国家质量监督检验检疫.,2013-06-01,现行
GB 29136-2012,海绵钛单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29137-2012,铜及铜合金线材单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29138-2012,磷酸一铵单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29139-2012,磷酸二铵单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29140-2012,纯碱单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29141-2012,工业硫酸单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29142-2012,单端无极荧光灯能效限定值及能效等级,国家质量监督检验检疫.,2013-06-01,现行
GB 29143-2012,单端无极荧光灯用交流电子镇流器能效限定值及能效等级,国家质量监督检验检疫.,2013-06-01,现行
GB 29144-2012,普通照明用自镇流无极荧光灯能效限定值及能效等级,国家质量监督检验检疫.,2013-06-01,现行
GB 29145-2012,焙烧钼精矿单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29146-2012,钼精矿单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29149-2012,公共机构能源资源计量器具配备和管理要求,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29159-2012,全玻璃真空太阳集热管用玻璃管,国家质量监督检验检疫.,2013-10-01,现行
GB 29413-2012,锗单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29435-2012,稀土冶炼加工企业单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29436.1-2012,甲醇单位产品能源消耗限额 第1部分：煤制甲醇,国家质量监督检验检疫.,2013-10-01,现行
GB 29436.2-2015,甲醇单位产品能源消耗限额 第2部分：天然气制甲醇,国家质量监督检验检疫.,2016-07-01,现行
GB 29436.3-2015,甲醇单位产品能源消耗限额 第3部分：合成氨联产甲醇,国家质量监督检验检疫.,2016-07-01,现行
GB 29436.4-2015,甲醇单位产品能源消耗限额 第4部分：焦炉煤气制甲醇,国家质量监督检验检疫.,2016-07-01,现行
GB 29437-2012,工业冰醋酸单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29438-2012,聚甲醛单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29439-2012,硫酸钾单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29440-2012,炭黑单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29441-2012,稀硝酸单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29442-2012,铜及铜合金板、带、箔材单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29443-2012,铜及铜合金棒材单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29447-2012,多晶硅企业单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29448-2012,钛及钛合金铸锭单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29449-2012,轮胎单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29450-2012,玻璃纤维单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29451-2012,铸石单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,作废
GB/T 29452-2012,纺织企业能源计量器具配备和管理要求,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29453-2012,煤炭企业能源计量器具配备和管理要求,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29454-2012,制浆造纸企业能源计量器具配备和管理要求,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29455-2012,照明设施经济运行,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29456-2012,能源管理体系 实施指南,国家质量监督检验检疫.,2013-10-01,现行
GB 29539-2013,吸油烟机能效限定值及能效等级,国家质量监督检验检疫.,2013-10-01,现行
GB 29540-2013,溴化锂吸收式冷水机组能效限定值及能效等级,国家质量监督检验检疫.,2013-10-01,现行
GB 29541-2013,热泵热水机（器）能效限定值及能效等级,国家质量监督检验检疫.,2013-10-01,现行
GB 29541-2013E,热泵热水机（器）能效限定值及能效等级（英文版）,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29725-2013,节约型企业评价通则,国家质量监督检验检疫.,2014-02-01,现行
GB/T 29871-2013,能源计量仪表通用数据接口技术协议,国家质量监督检验检疫.,2014-04-15,现行
GB/T 29872-2013,工业企业能源计量数据集中采集终端通用技术条件,国家质量监督检验检疫.,2014-04-15,现行
GB/T 29873-2013,能源计量数据公共平台数据传输协议,国家质量监督检验检疫.,2014-04-15,现行
GB 30181-2013,微晶氧化铝陶瓷研磨球单位产品能源消耗限额,国家质量监督检验检疫.,2014-12-01,现行
GB 30182-2013,摩擦材料单位产品能源消耗限额,国家质量监督检验检疫.,2014-12-01,现行
GB 30183-2013,岩棉、矿渣棉及其制品单位产品能源消耗限额,国家质量监督检验检疫.,2014-12-01,现行
GB 30184-2013,沥青基防水卷材单位产品能源消耗限额,国家质量监督检验检疫.,2014-12-01,现行
GB 30185-2013,铝塑板单位产品能源消耗限额,国家质量监督检验检疫.,2014-12-01,现行
GB 30250-2013,乙烯装置单位产品能源消耗限额,国家质量监督检验检疫.,2014-09-01,现行
GB 30251-2013,炼油单位产品能源消耗限额,国家质量监督检验检疫.,2014-09-01,现行
GB 30252-2013,光伏压延玻璃单位产品能源消耗限额,国家质量监督检验检疫.,2014-09-01,作废
GB 30253-2013,永磁同步电动机能效限定值及能效等级,国家质量监督检验检疫.,2014-09-01,现行
GB 30254-2013,高压三相笼型异步电动机能效限定值及能效等级,国家质量监督检验检疫.,2014-09-01,现行
GB 30255-2013,普通照明用非定向自镇流LED灯能效限定值及能效等级,国家质量监督检验检疫.,2014-09-01,作废
GB 30255-2019,室内照明用LED产品能效限定值及能效等级,国家市场监督管理总局.,2020-11-01,现行
GB 30255-2019E,室内照明用LED产品能效限定值及能效等级（英文版）,国家市场监督管理总局.,2020-11-01,现行
GB/T 30256-2013,节能量测量和验证技术要求 泵类液体输送系统,国家质量监督检验检疫.,2014-07-01,现行
GB/T 30257-2013,节能量测量和验证技术要求 通风机系统,国家质量监督检验检疫.,2014-07-01,现行
GB/T 30258-2013,钢铁行业能源管理体系实施指南,国家质量监督检验检疫.,2014-07-01,现行
GB/T 30259-2013,水泥行业能源管理体系实施指南,国家质量监督检验检疫.,2014-07-01,现行
GB/T 30260-2013,公共机构能源资源管理绩效评价导则,国家质量监督检验检疫.,2014-07-01,现行
GB/T 30261-2013,制冷空调用板式热交换器火用效率评价方法,国家质量监督检验检疫.,2014-07-01,现行
GB/T 30262-2013,空冷式热交换器火用效率评价方法,国家质量监督检验检疫.,2014-07-01,现行
GB 30526-2014,烧结墙体材料单位产品能源消耗限额,国家质量监督检验检疫.,2015-01-01,作废
GB 30526-2019,烧结墙体材料和泡沫玻璃单位产品能源消耗限额,国家市场监督管理总局.,2020-05-01,现行
GB 30527-2014,聚氯乙烯树脂单位产品能源消耗限额,国家质量监督检验检疫.,2015-01-01,现行
GB 30528-2014,聚乙烯醇单位产品能源消耗限额,国家质量监督检验检疫.,2015-01-01,现行
GB 30529-2014,乙酸乙烯酯单位产品能源消耗限额,国家质量监督检验检疫.,2015-01-01,现行
GB 30530-2014,有机硅环体单位产品能源消耗限额,国家质量监督检验检疫.,2015-01-01,现行
GB 30531-2014,商用燃气灶具能效限定值及能效等级,国家质量监督检验检疫.,2015-01-01,现行
GB/T 30532-2014,全玻璃热管家用太阳能热水系统,国家质量监督检验检疫.,2014-07-01,现行
GB/T 30715-2014,钢铁生产过程能量系统优化实施指南,国家质量监督检验检疫.,2014-10-01,现行
GB/T 30716-2014,能量系统绩效评价通则,国家质量监督检验检疫.,2014-10-01,现行
GB 30720-2014,家用燃气灶具能效限定值及能效等级,国家质量监督检验检疫.,2015-04-01,现行
GB 30721-2014,水(地)源热泵机组能效限定值及能效等级,国家质量监督检验检疫.,2015-04-01,现行
GB 30978-2014,饮水机能效限定值及能效等级,国家质量监督检验检疫.,2015-06-01,现行
GB 31335-2014,铁矿露天开采单位产品能源消耗限额,国家质量监督检验检疫.,2016-01-01,现行
GB 31336-2014,铁矿地下开采单位产品能源消耗限额,国家质量监督检验检疫.,2016-01-01,现行
GB 31337-2014,铁矿选矿单位产品能源消耗限额,国家质量监督检验检疫.,2016-01-01,现行
GB 31338-2014,工业硅单位产品能源消耗限额,国家质量监督检验检疫.,2016-01-01,现行
GB 31339-2014,铝及铝合金线坯及线材单位产品能源消耗限额,国家质量监督检验检疫.,2016-01-01,现行
GB 31340-2014,钨精矿单位产品能源消耗限额,国家质量监督检验检疫.,2016-01-01,现行
GB/T 31341-2014,节能评估技术导则,国家质量监督检验检疫.,2015-07-01,现行
GB/T 31343-2014,炼油生产过程能量系统优化实施指南,国家质量监督检验检疫.,2015-07-01,现行
GB/T 31344-2014,节能量测量和验证技术要求 板坯加热炉系统,国家质量监督检验检疫.,2015-07-01,现行
GB/T 31345-2014,节能量测量和验证技术要求 居住建筑供暖项目,国家质量监督检验检疫.,2015-07-01,现行
GB/T 31348-2014,节能量测量和验证技术要求 照明系统,国家质量监督检验检疫.,2015-07-01,现行
GB/T 31349-2014,节能量测量和验证技术要求 中央空调系统,国家质量监督检验检疫.,2015-07-01,现行
GB/T 31510-2015,远置式压缩冷凝机组冷藏陈列柜系统经济运行,国家质量监督检验检疫.,2015-12-01,现行
GB 31533-2015,精对苯二甲酸单位产品能源消耗限额,国家质量监督检验检疫.,2016-06-01,现行
GB 31535-2015,二甲醚单位产品能源消耗限额,国家质量监督检验检疫.,2016-06-01,现行
GB 31823-2015,集装箱码头单位产品能源消耗限额,国家质量监督检验检疫.,2016-07-01,现行
GB 31823-2021,码头作业单位产品能源消耗限额,国家市场监督管理总局.,2022-11-01,现行
GB 31824-2015,1,4-丁二醇单位产品能源消耗限额,国家质量监督检验检疫.,2016-07-01,现行
GB 31825-2015,制浆造纸单位产品能源消耗限额,国家质量监督检验检疫.,2016-07-01,现行
GB 31826-2015,聚丙烯单位产品能源消耗限额,国家质量监督检验检疫.,2016-07-01,现行
GB 31827-2015,干散货码头单位产品能源消耗限额,国家质量监督检验检疫.,2016-07-01,现行
GB 31828-2015,甲苯二异氰酸酯单位产品能源消耗限额,国家质量监督检验检疫.,2016-07-01,现行
GB 31829-2015,碳酸氢铵单位产品电耗限额,国家质量监督检验检疫.,2016-07-01,现行
GB 31830-2015,二苯基甲烷二异氰酸酯单位产品能源消耗限额,国家质量监督检验检疫.,2016-07-01,现行
GB/T 31833-2015,绝热材料生产能耗计算通则,国家质量监督检验检疫.,2016-01-01,现行
GB/T 32019-2015,公共机构能源管理体系实施指南,国家质量监督检验检疫.,2016-04-01,现行
GB 32028-2015,投影机能效限定值及能效等级,国家质量监督检验检疫.,2016-10-01,现行
GB 32029-2015,小型潜水电泵能效限定值及能效等级,国家质量监督检验检疫.,2016-10-01,现行
GB 32030-2015,井用潜水电泵能效限定值及能效等级,国家质量监督检验检疫.,2016-10-01,现行
GB 32031-2015,污水污物潜水电泵能效限定值及能效等级,国家质量监督检验检疫.,2016-10-01,现行
GB 32032-2015,金矿开采单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32033-2015,金矿选冶单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32034-2015,金精炼单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32035-2015,尿素单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB/T 32038-2015,照明工程节能监测方法,国家质量监督检验检疫.,2016-04-01,现行
GB/T 32039-2015,石油化工企业节能项目经济评价方法,国家质量监督检验检疫.,2016-04-01,现行
GB/T 32040-2015,石化企业节能量计算方法,国家质量监督检验检疫.,2016-04-01,现行
GB/T 32041-2015,焦化行业能源管理体系实施指南,国家质量监督检验检疫.,2016-04-01,现行
GB/T 32042-2015,煤炭行业能源管理体系实施指南,国家质量监督检验检疫.,2016-04-01,现行
GB/T 32043-2015,平板玻璃行业能源管理体系实施指南,国家质量监督检验检疫.,2016-04-01,现行
GB/T 32045-2015,节能量测量和验证实施指南,国家质量监督检验检疫.,2016-04-01,现行
GB 32046-2015,电工用铜线坯单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32047-2015,啤酒单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32048-2015,乙二醇单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32049-2015,家用和类似用途交流换气扇能效限定值及能效等级,国家质量监督检验检疫.,2016-10-01,现行
GB 32050-2015,电弧炉冶炼单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32051-2015,钛白粉单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32053-2015,苯乙烯单位产品能源消耗限额,国家质量监督检验检疫.,2016-10-01,现行
GB 32284-2015,石油化工离心泵能效限定值及能效等级,国家质量监督检验检疫.,2017-01-01,现行
GB 32311-2015,水电解制氢系统能效限定值及能效等级,国家质量监督检验检疫.,2017-01-01,现行
GB/T 33301-2016,燃煤工业锅炉及窑炉节能量计算方法,国家质量监督检验检疫.,2017-07-01,现行
GB/T 33650-2017,水泥制造能耗评价技术要求,国家质量监督检验检疫.,2017-12-01,现行
GB/T 33652-2017,水泥制造能耗测试技术规程,国家质量监督检验检疫.,2017-12-01,现行
GB 33654-2017,建筑石膏单位产品能源消耗限额,国家质量监督检验检疫.,2018-06-01,现行
GB/T 33656-2017,企业能源计量网络图绘制方法,国家质量监督检验检疫.,2017-12-01,现行
GB/T 33757.1-2017,分布式冷热电能源系统的节能率 第1部分：化石能源驱动系统,国家质量监督检验检疫.,2017-12-01,现行
GB/T 33857-2017,节能评估技术导则 热电联产项目,国家质量监督检验检疫.,2017-12-01,现行
GB/T 33861-2017,高低温试验箱能效测试方法,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33861-2017E,高低温试验箱能效测试方法（英文版）,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33861-2017F,高低温试验箱能效测试方法（法文版）,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33861-2017G,高低温试验箱能效测试方法（德文版）,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33861-2017R,高低温试验箱能效测试方法（俄文版）,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33873-2017,热老化试验箱能效测试方法,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33873-2017E,热老化试验箱能效测试方法（英文版）,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33873-2017F,热老化试验箱能效测试方法（法文版）,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33873-2017G,热老化试验箱能效测试方法（德文版）,国家质量监督检验检疫.,2018-02-01,现行
GB/T 33873-2017R,热老化试验箱能效测试方法（俄文版）,国家质量监督检验检疫.,2018-02-01,现行
GB/T 3484-2009,企业能量平衡通则 ,国家标准化管理委员.,2009-11-01,现行
GB/T 34912-2017,工业锅炉系统节能设计指南,国家质量监督检验检疫.,2018-05-01,现行
GB/T 34913-2017,民用建筑能耗分类及表示方法,国家质量监督检验检疫.,2018-05-01,现行
GB/T 35057-2018,煤矸石烧结砖隧道窑余热利用技术规范,国家市场监督管理总局.,2018-09-01,现行
GB 35574-2017,热电联产单位产品能源消耗限额,国家质量监督检验检疫.,2019-01-01,现行
GB/T 35578-2017,油田企业节能量计算方法,国家质量监督检验检疫.,2018-07-01,现行
GB 35971-2018,空气调节器用全封闭型电动机-压缩机能效限定值及能效等级,国家质量监督检验检疫.,2019-03-01,现行
GB/T 36160.1-2018,分布式冷热电能源系统技术条件 第1部分：制冷和供热单元,,2018-12-01,现行
GB/T 36160.2-2018,分布式冷热电能源系统技术条件　第2部分：动力单元,国家市场监督管理总局.,2018-12-01,现行
GB/T 36674-2018,公共机构能耗监控系统通用技术要求,国家市场监督管理总局.,2019-04-01,现行
GB/T 36675-2018,节能评估技术导则 公共建筑项目,国家市场监督管理总局.,2019-04-01,现行
GB/T 36710-2018,公共机构办公区节能运行管理规范,国家市场监督管理总局.,2019-04-01,现行
GB/T 36711-2018,节能评估技术导则 精对苯二甲酸项目,国家市场监督管理总局.,2019-04-01,现行
GB/T 36712-2018,节能评估技术导则 风力发电项目,国家市场监督管理总局.,2019-04-01,现行
GB/T 36714-2018,用能单位能效对标指南,国家市场监督管理总局.,2019-04-01,现行
GB/T 36715-2018,节能评估技术导则 煤炭矿井及选煤厂项目,国家市场监督管理总局.,2019-04-01,现行
GB/T 36716-2018,节能评估技术导则 燃煤发电项目,国家市场监督管理总局.,2019-04-01,现行
GB/T 36717-2018,节能评估技术导则 尿素项目,国家市场监督管理总局.,2019-04-01,现行
GB/T 36718-2018,节能评估技术导则 氧化铝项目,国家市场监督管理总局.,2019-04-01,现行
GB 36887-2018,合成革单位产品能源消耗限额,国家市场监督管理总局.,2019-12-01,现行
GB 36888-2018,预拌混凝土单位产品能源消耗限额,国家市场监督管理总局.,2019-12-01,现行
GB 36889-2018,聚酯涤纶单位产品能源消耗限额,国家市场监督管理总局.,2019-12-01,现行
GB 36890-2018,日用陶瓷单位产品能源消耗限额,国家市场监督管理总局.,2019-12-01,现行
GB 36891-2018,莫来石单位产品能源消耗限额,国家市场监督管理总局.,2019-12-01,现行
GB 36893-2018,空气净化器能效限定值及能效等级,国家市场监督管理总局.,2019-12-01,现行
GB 36893-2018E,空气净化器能效限定值及能效等级(英文版),国家市场监督管理总局.,2019-12-01,现行
GB/T 37227.1-2018,制冷系统绩效评价与计算测试方法 第1部分：蓄能空调系统,国家市场监督管理总局.,2019-07-01,现行
GB 37478-2019,道路和隧道照明用LED灯具能效限定值及能效等级,国家市场监督管理总局.,2020-11-01,现行
GB 37478-2019E,道路和隧道照明用LED灯具能效限定值及能效等级（英文版）,国家市场监督管理总局.,2020-11-01,现行
GB 37479-2019,风管送风式空调机组能效限定值及能效等级,国家市场监督管理总局.,2020-11-01,现行
GB 37480-2019,低环境温度空气源热泵（冷水）机组能效限定值及能效等级,国家市场监督管理总局.,2020-11-01,现行
GB/T 37482-2019,电解铝行业能源管理体系实施指南,国家市场监督管理总局.,2020-03-01,现行
GB 37483-2019,污水处理用旋转曝气机能效限定值及能效等级,国家市场监督管理总局.,2020-11-01,现行
GB 37484-2019,除尘器能效限定值及能效等级,国家市场监督管理总局.,2020-11-01,现行
GB 37485-2019,污水处理用潜水推流式搅拌机能效限定值及能效等级,国家市场监督管理总局.,2020-11-01,现行
GB/T 37779-2019,数据中心能源管理体系实施指南,国家市场监督管理总局.,2020-03-01,现行
GB/T 38067-2019,船舶制造企业能源计量器具配备和管理要求,国家市场监督管理总局.,2020-05-01,现行
GB/T 38218-2019,火力发电企业能源管理体系实施指南,国家市场监督管理总局.,2020-05-01,现行
GB 38263-2019,水泥制品单位产品能源消耗限额,国家市场监督管理总局.,2020-05-01,现行
GB/T 38284-2019,钢铁行业能源审计技术导则,国家市场监督管理总局.,2020-07-01,现行
GB/T 38294-2019,建筑材料行业能源审计技术导则,国家市场监督管理总局.,2020-07-01,现行
GB 38383-2019,洗碗机能效水效限定值及等级,国家市场监督管理总局.,2021-01-01,现行
GB 38448-2019,智能坐便器能效水效限定值及等级,国家市场监督管理总局.,2021-01-01,现行
GB 38449-2019,蓄热式轧钢加热炉能效限定值及能效等级,国家市场监督管理总局.,2020-07-01,现行
GB 38450-2019,普通照明用LED平板灯能效限定值及能效等级,国家市场监督管理总局.,2021-01-01,现行
GB/T 38553-2020,工业锅炉系统节能管理要求,国家市场监督管理总局.,2020-07-01,现行
GB/T 38692-2020,用能单位能耗在线监测技术要求,国家市场监督管理总局.,2020-10-01,现行
GB/T 38706-2020,陶瓷行业能源管理体系实施指南,国家市场监督管理总局.,2020-10-01,现行
GB/T 38899-2020,化工行业能源管理体系实施指南,国家市场监督管理总局.,2020-12-01,现行
GB/T 39091-2020,工业余热梯级综合利用导则,国家市场监督管理总局.,2021-04-01,现行
GB/T 39119-2020,综合能源 泛能网协同控制总体功能与过程要求,国家市场监督管理总局.,2021-05-01,现行
GB/T 39120-2020,综合能源 泛能网术语,国家市场监督管理总局.,2021-05-01,现行
GB/T 39236-2020,能效融资项目分类和评估指南,国家市场监督管理总局.,2021-06-01,现行
GB/T 39532-2020,能源绩效测量和验证指南,国家市场监督管理总局.,2021-06-01,现行
GB/T 39773-2021,平板玻璃制造能耗测试技术规程,国家市场监督管理总局.,2021-10-01,现行
GB/T 39775-2021,能源管理绩效评价导则,国家市场监督管理总局.,2021-10-01,现行
GB/T 39777-2021,节能量测量和验证技术要求 工业锅炉系统,国家市场监督管理总局.,2021-10-01,现行
GB/T 39779-2021,分布式冷热电能源系统设计导则,国家市场监督管理总局.,2021-10-01,现行
GB/T 39803-2021,平板玻璃制造能耗评价技术要求,国家市场监督管理总局.,2021-10-01,现行
GB/T 39964-2021,造纸行业能源管理体系实施指南,国家市场监督管理总局.,2021-10-01,现行
GB/T 39965-2021,节能量前评估计算方法,国家市场监督管理总局.,2021-10-01,现行
GB/T 39973-2021,纺织行业能源管理体系实施指南,国家市场监督管理总局.,2021-11-01,现行
GB/T 40010-2021,合同能源管理服务评价技术导则,国家市场监督管理总局.,2021-11-01,现行
GB/T 40063-2021,工业企业能源管控中心建设指南,国家市场监督管理总局.,2021-11-01,现行
GB/T 40064-2021,节能技术评价导则,国家市场监督管理总局.,2021-11-01,现行
GB/T 40083-2021,建筑材料行业能耗在线监测技术要求,国家市场监督管理总局.,2021-11-01,现行
GB/T 40084-2021,钢铁行业能源管理绩效评价指南,国家市场监督管理总局.,2021-11-01,现行
GB/T 40113.1-2021,生物质热解炭气油多联产工程技术规范 第1部分：工艺设计,国家市场监督管理总局.,2021-12-01,现行
GB/T 40326-2021,实验室设备能效等级 药品稳定性试验箱,国家市场监督管理总局.,2022-03-01,现行
GB 40876-2021,商用电磁灶能效限定值及能效等级,国家市场监督管理总局.,2022-11-01,现行
GB 40877-2021,硅酸铝纤维及制品单位产品能源消耗限额,国家市场监督管理总局.,2022-11-01,现行
GB 40878-2021,葡萄糖酸钠单位产品能源消耗限额,国家市场监督管理总局.,2022-11-01,现行
GB/T 41013-2021,电机系统能效评价,国家市场监督管理总局.,2022-07-01,现行
GB/T 41014-2021,照明系统能效评价,国家市场监督管理总局.,2022-07-01,现行
GB/T 5623-2008,产品电耗定额制定和管理导则,国家质量监督检验检疫.,2009-05-01,现行
GB/T 6422-2009,用能设备能量测试导则,国家质量监督检验检疫.,2009-11-01,现行
GB/T 6425-2008,热分析术语,国家质量监督检验检疫.,2008-11-01,现行
GB/T 7119-2006,节水型企业评价导则,国家质量监督检验检疫.,2006-12-01,作废
GB/T 8222-2008,用电设备电能平衡通则,国家质量监督检验检疫.,2009-05-01,现行
HG/T 4190-2011,化工企业能源审计规范,工业和信息化部,2011-10-01,现行
HG/T 4191-2011,石化企业能源审计规范,工业和信息化部,2011-10-01,现行
HG/T 4287-2012,石油和化工企业能源管理体系要求,工业和信息化部,2012-11-01,现行
NB/T 25037-2014,压水堆核电厂主给水系统调试导则,国家能源局,2014-11-01,现行
NB/T 25038-2014,压水堆核电厂循环水系统调试导则,国家能源局,2014-11-01,现行
NB/T 25039-2014,核电厂汽轮机防进水导则,国家能源局,2014-11-01,现行
NB/T 25040-2014,核电厂非安全级数字化控制系统出厂验收测试（FAT）、现场验收测试（SAT）、现场综合测试（SIT）规范,国家能源局,2014-11-01,现行
NB/T 25041-2014,核电厂常规岛火灾自动报警系统功能安全技术要求,国家能源局,2014-11-01,现行
NB/T 25042-2014,核电厂常规岛焊接安全管理技术规程,国家能源局,2014-11-01,现行
NB/T 25043.1-2014,核电厂常规岛及辅助配套设施建设施工技术规范 第1部分：土建,国家能源局,2014-11-01,现行
NB/T 25043.3-2014,核电厂常规岛及辅助配套设施建设施工技术规范 第3部分：循环水系统设备,国家能源局,2014-11-01,现行
RB/T 103-2013,能源管理体系 钢铁企业认证要求,国家质量监督检验检疫.,2014-06-15,现行
RB/T 109-2013,能源管理体系 人造板及木制品企业认证要求,国家质量监督检验检疫.,2014-06-15,现行
SB/T 10802-2012,零售业合同能源管理实施指南,商务部,2013-06-01,现行
T/CNFAGS 3-2021,三聚氰胺单位产品消耗限额,中国氮肥工业协会,2021-10-01,现行
T/CSPSTC 28-2019,薄膜太阳能电池新建工厂验收规范,中国科技产业化促进会,2019-11-15,现行
T/DZJN 03-2019,即热式饮水电加热器具能效限定值及能效等级,中国电子节能技术协会,2019-03-13,现行
YS/T 103-2008,铝土矿生产能源消耗,国家发展和改革委员会,2008-09-01,现行
YS/T 124.1-2010,炭素制品生产炉窑 热平衡测定与计算方法 第1部分:回转窑,工业和信息化部,2011-03-01,现行
YS/T 124.2-2010,炭素制品生产炉窑 热平衡测定与计算方法 第2部分:罐式煅烧炉,工业和信息化部,2011-03-01,现行
